alert_id,district_id,district_name,created_at,alert_type,priority_level,status,trigger_summary,confidence_score
ALT-2026-00587,38,Tiruvannamalai,2026-01-23 23:25:34,CORRIDOR_SURGE,HIGH,RESOLVED,Statistically significant pattern change observed in Tiruvannamalai jurisdiction.,80
ALT-2026-00588,7,Erode,2025-09-24 13:06:25,HIGH_RISK_LOW_CONFIDENCE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Erode jurisdiction.,78
ALT-2026-00589,30,Ramanathapuram,2025-12-31 11:19:51,NEW_SIGNAL,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Ramanathapuram jurisdiction.,84
ALT-2026-00590,35,Mayiladuthurai,2026-06-19 02:44:19,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Mayiladuthurai jurisdiction.,74
ALT-2026-00591,18,Tiruvallur,2025-02-09 18:40:19,DATA_ANOMALY,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tiruvallur jurisdiction.,71
ALT-2026-00592,19,Cuddalore,2024-11-07 13:52:41,EMERGING_ZONE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Cuddalore jurisdiction.,76
ALT-2026-00593,17,Chengalpattu,2026-08-16 00:08:57,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Chengalpattu jurisdiction.,87
ALT-2026-00594,37,Tirupathur,2026-01-07 09:15:14,EMERGING_ZONE,CRITICAL,RESOLVED,Statistically significant pattern change observed in Tirupathur jurisdiction.,65
ALT-2026-00595,9,Vellore,2024-10-22 10:13:14,NEW_SIGNAL,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Vellore jurisdiction.,90
ALT-2026-00596,27,Perambalur,2025-02-19 21:35:13,CORRIDOR_SURGE,HIGH,RESOLVED,Statistically significant pattern change observed in Perambalur jurisdiction.,68
ALT-2026-00597,18,Tiruvallur,2026-02-06 15:16:38,RAPID_INCREASE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruvallur jurisdiction.,84
ALT-2026-00598,9,Vellore,2025-11-10 20:05:42,EMERGING_ZONE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Vellore jurisdiction.,66
ALT-2026-00599,38,Tiruvannamalai,2025-02-14 04:11:55,DATA_ANOMALY,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tiruvannamalai jurisdiction.,92
ALT-2026-00600,26,Ariyalur,2026-04-23 09:34:17,RAPID_INCREASE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Ariyalur jurisdiction.,88
ALT-2026-00601,26,Ariyalur,2026-04-27 02:38:45,DATA_ANOMALY,ADVISORY,RESOLVED,Statistically significant pattern change observed in Ariyalur jurisdiction.,67
ALT-2026-00602,13,Thoothukudi,2025-11-29 19:54:05,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,RESOLVED,Statistically significant pattern change observed in Thoothukudi jurisdiction.,81
ALT-2026-00603,25,Karur,2026-04-27 15:13:15,NEW_SIGNAL,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Karur jurisdiction.,76
ALT-2026-00604,30,Ramanathapuram,2025-12-30 09:57:30,DATA_ANOMALY,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Ramanathapuram jurisdiction.,80
ALT-2026-00605,33,Thiruvarur,2025-07-25 05:56:00,EMERGING_ZONE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Thiruvarur jurisdiction.,89
ALT-2026-00606,29,Sivaganga,2025-10-07 20:56:19,DATA_ANOMALY,ADVISORY,RESOLVED,Statistically significant pattern change observed in Sivaganga jurisdiction.,94
ALT-2026-00607,23,Namakkal,2024-12-10 21:13:02,DATA_ANOMALY,HIGH,RESOLVED,Statistically significant pattern change observed in Namakkal jurisdiction.,67
ALT-2026-00608,6,Tirunelveli,2024-12-28 13:42:28,CORRIDOR_SURGE,HIGH,RESOLVED,Statistically significant pattern change observed in Tirunelveli jurisdiction.,70
ALT-2026-00609,3,Madurai,2025-03-24 22:14:08,DATA_ANOMALY,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Madurai jurisdiction.,86
ALT-2026-00610,24,Nilgiris,2026-08-15 03:43:01,RAPID_INCREASE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Nilgiris jurisdiction.,69
ALT-2026-00611,30,Ramanathapuram,2026-03-04 15:51:30,RAPID_INCREASE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Ramanathapuram jurisdiction.,87
ALT-2026-00612,16,Kancheepuram,2025-06-19 10:54:06,CORRIDOR_SURGE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Kancheepuram jurisdiction.,84
ALT-2026-00613,19,Cuddalore,2026-07-04 15:30:00,DATA_ANOMALY,CRITICAL,RESOLVED,Statistically significant pattern change observed in Cuddalore jurisdiction.,87
ALT-2026-00614,7,Erode,2025-04-16 10:40:53,NEW_SIGNAL,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Erode jurisdiction.,78
ALT-2026-00615,35,Mayiladuthurai,2025-03-07 09:12:55,RAPID_INCREASE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Mayiladuthurai jurisdiction.,96
ALT-2026-00616,33,Thiruvarur,2025-05-15 19:02:16,DATA_ANOMALY,CRITICAL,RESOLVED,Statistically significant pattern change observed in Thiruvarur jurisdiction.,81
ALT-2026-00617,11,Dindigul,2026-03-08 02:21:35,RAPID_INCREASE,CRITICAL,RESOLVED,Statistically significant pattern change observed in Dindigul jurisdiction.,77
ALT-2026-00618,16,Kancheepuram,2026-03-02 10:38:35,CORRIDOR_SURGE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Kancheepuram jurisdiction.,78
ALT-2026-00619,14,Kanniyakumari,2026-05-03 04:07:32,RAPID_INCREASE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Kanniyakumari jurisdiction.,89
ALT-2026-00620,23,Namakkal,2025-05-31 11:58:09,CORRIDOR_SURGE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Namakkal jurisdiction.,93
ALT-2026-00621,34,Nagapattinam,2026-05-03 16:11:15,EMERGING_ZONE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Nagapattinam jurisdiction.,78
ALT-2026-00622,3,Madurai,2025-07-29 03:57:36,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,RESOLVED,Statistically significant pattern change observed in Madurai jurisdiction.,67
ALT-2026-00623,30,Ramanathapuram,2025-04-10 19:52:22,RAPID_INCREASE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Ramanathapuram jurisdiction.,65
ALT-2026-00624,25,Karur,2025-04-07 18:04:00,DATA_ANOMALY,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Karur jurisdiction.,68
ALT-2026-00625,22,Dharmapuri,2025-01-05 01:39:48,EMERGING_ZONE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Dharmapuri jurisdiction.,96
ALT-2026-00626,29,Sivaganga,2025-10-25 21:34:16,NEW_SIGNAL,HIGH,RESOLVED,Statistically significant pattern change observed in Sivaganga jurisdiction.,76
ALT-2026-00627,21,Kallakurichi,2025-08-08 23:14:52,CORRIDOR_SURGE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Kallakurichi jurisdiction.,76
ALT-2026-00628,2,Coimbatore,2025-02-11 00:02:09,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Coimbatore jurisdiction.,68
ALT-2026-00629,30,Ramanathapuram,2026-03-17 01:21:27,EMERGING_ZONE,CRITICAL,RESOLVED,Statistically significant pattern change observed in Ramanathapuram jurisdiction.,66
ALT-2026-00630,6,Tirunelveli,2026-03-10 20:26:03,CORRIDOR_SURGE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tirunelveli jurisdiction.,96
ALT-2026-00631,13,Thoothukudi,2026-08-11 09:09:07,HIGH_RISK_LOW_CONFIDENCE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Thoothukudi jurisdiction.,65
ALT-2026-00632,36,Ranipet,2024-10-29 18:45:04,RAPID_INCREASE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Ranipet jurisdiction.,71
ALT-2026-00633,17,Chengalpattu,2025-12-18 07:18:00,RAPID_INCREASE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Chengalpattu jurisdiction.,87
ALT-2026-00634,31,Virudhunagar,2025-09-09 13:14:46,EMERGING_ZONE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Virudhunagar jurisdiction.,76
ALT-2026-00635,1,Chennai,2025-02-07 15:22:45,EMERGING_ZONE,HIGH,RESOLVED,Statistically significant pattern change observed in Chennai jurisdiction.,74
ALT-2026-00636,18,Tiruvallur,2025-03-12 23:39:23,DATA_ANOMALY,MEDIUM,RESOLVED,Statistically significant pattern change observed in Tiruvallur jurisdiction.,91
ALT-2026-00637,37,Tirupathur,2025-06-01 17:01:23,DATA_ANOMALY,CRITICAL,RESOLVED,Statistically significant pattern change observed in Tirupathur jurisdiction.,87
ALT-2026-00638,8,Tiruppur,2025-06-18 07:40:37,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruppur jurisdiction.,88
ALT-2026-00639,37,Tirupathur,2026-04-15 23:00:08,EMERGING_ZONE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tirupathur jurisdiction.,96
ALT-2026-00640,8,Tiruppur,2025-06-12 17:14:16,DATA_ANOMALY,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tiruppur jurisdiction.,70
ALT-2026-00641,19,Cuddalore,2025-01-03 07:12:43,CORRIDOR_SURGE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Cuddalore jurisdiction.,73
ALT-2026-00642,2,Coimbatore,2024-11-10 00:31:54,RAPID_INCREASE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Coimbatore jurisdiction.,94
ALT-2026-00643,1,Chennai,2025-11-09 19:54:47,RAPID_INCREASE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Chennai jurisdiction.,87
ALT-2026-00644,14,Kanniyakumari,2026-06-11 16:55:04,DATA_ANOMALY,HIGH,RESOLVED,Statistically significant pattern change observed in Kanniyakumari jurisdiction.,77
ALT-2026-00645,18,Tiruvallur,2025-02-21 23:30:09,NEW_SIGNAL,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tiruvallur jurisdiction.,93
ALT-2026-00646,19,Cuddalore,2026-06-16 06:00:33,CORRIDOR_SURGE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Cuddalore jurisdiction.,73
ALT-2026-00647,19,Cuddalore,2025-05-05 03:14:18,DATA_ANOMALY,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Cuddalore jurisdiction.,95
ALT-2026-00648,6,Tirunelveli,2026-07-10 22:51:19,RAPID_INCREASE,HIGH,RESOLVED,Statistically significant pattern change observed in Tirunelveli jurisdiction.,93
ALT-2026-00649,33,Thiruvarur,2025-11-04 11:05:24,EMERGING_ZONE,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Thiruvarur jurisdiction.,78
ALT-2026-00650,6,Tirunelveli,2026-08-07 16:42:30,CORRIDOR_SURGE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tirunelveli jurisdiction.,92
ALT-2026-00651,31,Virudhunagar,2025-07-06 10:07:43,RAPID_INCREASE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Virudhunagar jurisdiction.,86
ALT-2026-00652,29,Sivaganga,2026-06-24 15:11:27,CORRIDOR_SURGE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Sivaganga jurisdiction.,75
ALT-2026-00653,24,Nilgiris,2026-04-12 17:25:14,EMERGING_ZONE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Nilgiris jurisdiction.,83
ALT-2026-00654,22,Dharmapuri,2024-11-16 20:24:35,DATA_ANOMALY,HIGH,RESOLVED,Statistically significant pattern change observed in Dharmapuri jurisdiction.,83
ALT-2026-00655,14,Kanniyakumari,2025-08-16 23:29:28,RAPID_INCREASE,CRITICAL,RESOLVED,Statistically significant pattern change observed in Kanniyakumari jurisdiction.,82
ALT-2026-00656,8,Tiruppur,2025-02-10 16:16:31,NEW_SIGNAL,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tiruppur jurisdiction.,91
ALT-2026-00657,34,Nagapattinam,2026-02-23 03:59:20,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Nagapattinam jurisdiction.,78
ALT-2026-00658,27,Perambalur,2024-09-29 00:08:16,RAPID_INCREASE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Perambalur jurisdiction.,75
ALT-2026-00659,24,Nilgiris,2026-06-16 18:39:16,RAPID_INCREASE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Nilgiris jurisdiction.,72
ALT-2026-00660,36,Ranipet,2026-07-26 00:55:04,DATA_ANOMALY,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Ranipet jurisdiction.,89
ALT-2026-00661,16,Kancheepuram,2025-02-13 03:38:41,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Kancheepuram jurisdiction.,79
ALT-2026-00662,1,Chennai,2024-10-18 02:05:33,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Chennai jurisdiction.,69
ALT-2026-00663,2,Coimbatore,2025-04-13 02:48:07,CORRIDOR_SURGE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Coimbatore jurisdiction.,93
ALT-2026-00664,14,Kanniyakumari,2025-07-20 20:47:27,DATA_ANOMALY,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Kanniyakumari jurisdiction.,79
ALT-2026-00665,37,Tirupathur,2026-08-19 09:21:06,NEW_SIGNAL,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tirupathur jurisdiction.,81
ALT-2026-00666,2,Coimbatore,2024-11-20 17:33:22,RAPID_INCREASE,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Coimbatore jurisdiction.,84
ALT-2026-00667,2,Coimbatore,2024-10-13 07:17:01,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Coimbatore jurisdiction.,93
ALT-2026-00668,13,Thoothukudi,2025-07-17 23:41:25,NEW_SIGNAL,ADVISORY,RESOLVED,Statistically significant pattern change observed in Thoothukudi jurisdiction.,86
ALT-2026-00669,15,Tenkasi,2026-02-26 06:05:35,RAPID_INCREASE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tenkasi jurisdiction.,84
ALT-2026-00670,32,Theni,2025-01-13 04:34:52,HIGH_RISK_LOW_CONFIDENCE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Theni jurisdiction.,67
ALT-2026-00671,8,Tiruppur,2025-07-31 08:48:39,RAPID_INCREASE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Tiruppur jurisdiction.,85
ALT-2026-00672,9,Vellore,2024-11-07 11:29:18,EMERGING_ZONE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Vellore jurisdiction.,79
ALT-2026-00673,33,Thiruvarur,2025-10-17 10:20:42,RAPID_INCREASE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Thiruvarur jurisdiction.,80
ALT-2026-00674,29,Sivaganga,2024-09-20 23:52:34,CORRIDOR_SURGE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Sivaganga jurisdiction.,83
ALT-2026-00675,13,Thoothukudi,2026-06-04 03:22:08,NEW_SIGNAL,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Thoothukudi jurisdiction.,78
ALT-2026-00676,26,Ariyalur,2026-02-05 03:27:18,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Ariyalur jurisdiction.,86
ALT-2026-00677,8,Tiruppur,2025-08-27 17:01:42,NEW_SIGNAL,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruppur jurisdiction.,75
ALT-2026-00678,34,Nagapattinam,2026-02-20 00:07:41,NEW_SIGNAL,ADVISORY,RESOLVED,Statistically significant pattern change observed in Nagapattinam jurisdiction.,94
ALT-2026-00679,36,Ranipet,2026-08-18 13:02:17,RAPID_INCREASE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Ranipet jurisdiction.,80
ALT-2026-00680,12,Thanjavur,2025-04-17 03:56:52,NEW_SIGNAL,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Thanjavur jurisdiction.,84
ALT-2026-00681,22,Dharmapuri,2025-03-15 12:51:50,CORRIDOR_SURGE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Dharmapuri jurisdiction.,66
ALT-2026-00682,29,Sivaganga,2026-01-19 18:43:01,NEW_SIGNAL,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Sivaganga jurisdiction.,74
ALT-2026-00683,10,Krishnagiri,2026-08-17 15:21:39,EMERGING_ZONE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Krishnagiri jurisdiction.,95
ALT-2026-00684,20,Viluppuram,2025-01-06 17:46:52,NEW_SIGNAL,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Viluppuram jurisdiction.,88
ALT-2026-00685,10,Krishnagiri,2026-02-13 22:23:30,DATA_ANOMALY,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Krishnagiri jurisdiction.,72
ALT-2026-00686,36,Ranipet,2026-03-17 09:04:56,NEW_SIGNAL,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Ranipet jurisdiction.,67
ALT-2026-00687,21,Kallakurichi,2026-07-13 10:09:13,NEW_SIGNAL,HIGH,RESOLVED,Statistically significant pattern change observed in Kallakurichi jurisdiction.,67
ALT-2026-00688,24,Nilgiris,2026-03-05 20:34:17,EMERGING_ZONE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Nilgiris jurisdiction.,68
ALT-2026-00689,11,Dindigul,2025-12-04 01:35:58,NEW_SIGNAL,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Dindigul jurisdiction.,87
ALT-2026-00690,29,Sivaganga,2024-11-05 02:06:13,CORRIDOR_SURGE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Sivaganga jurisdiction.,80
ALT-2026-00691,22,Dharmapuri,2025-09-02 19:49:22,EMERGING_ZONE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Dharmapuri jurisdiction.,78
ALT-2026-00692,7,Erode,2025-10-20 00:08:39,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Erode jurisdiction.,76
ALT-2026-00693,8,Tiruppur,2025-03-05 12:43:48,NEW_SIGNAL,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tiruppur jurisdiction.,90
ALT-2026-00694,14,Kanniyakumari,2025-06-14 03:57:51,CORRIDOR_SURGE,MEDIUM,RESOLVED,Statistically significant pattern change observed in Kanniyakumari jurisdiction.,93
ALT-2026-00695,9,Vellore,2024-11-17 03:43:58,EMERGING_ZONE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Vellore jurisdiction.,65
ALT-2026-00696,25,Karur,2025-06-11 16:06:26,DATA_ANOMALY,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Karur jurisdiction.,84
ALT-2026-00697,17,Chengalpattu,2025-08-12 10:52:00,RAPID_INCREASE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Chengalpattu jurisdiction.,67
ALT-2026-00698,19,Cuddalore,2025-08-18 15:14:40,CORRIDOR_SURGE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Cuddalore jurisdiction.,92
ALT-2026-00699,14,Kanniyakumari,2026-04-16 11:04:47,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Kanniyakumari jurisdiction.,88
ALT-2026-00700,22,Dharmapuri,2025-03-20 16:00:35,EMERGING_ZONE,HIGH,RESOLVED,Statistically significant pattern change observed in Dharmapuri jurisdiction.,73
ALT-2026-00701,19,Cuddalore,2025-12-08 15:00:41,RAPID_INCREASE,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Cuddalore jurisdiction.,87
ALT-2026-00702,33,Thiruvarur,2025-04-18 04:53:32,EMERGING_ZONE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Thiruvarur jurisdiction.,67
ALT-2026-00703,18,Tiruvallur,2026-04-04 18:07:06,CORRIDOR_SURGE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruvallur jurisdiction.,89
ALT-2026-00704,37,Tirupathur,2025-11-10 19:29:08,NEW_SIGNAL,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tirupathur jurisdiction.,91
ALT-2026-00705,12,Thanjavur,2026-05-03 01:31:01,EMERGING_ZONE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Thanjavur jurisdiction.,70
ALT-2026-00706,22,Dharmapuri,2026-08-01 22:10:24,NEW_SIGNAL,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Dharmapuri jurisdiction.,96
ALT-2026-00707,14,Kanniyakumari,2026-06-20 01:33:13,DATA_ANOMALY,ADVISORY,RESOLVED,Statistically significant pattern change observed in Kanniyakumari jurisdiction.,88
ALT-2026-00708,14,Kanniyakumari,2025-10-23 15:31:04,RAPID_INCREASE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Kanniyakumari jurisdiction.,71
ALT-2026-00709,3,Madurai,2026-05-18 07:52:20,CORRIDOR_SURGE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Madurai jurisdiction.,71
ALT-2026-00710,33,Thiruvarur,2025-02-20 14:51:23,CORRIDOR_SURGE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Thiruvarur jurisdiction.,72
ALT-2026-00711,12,Thanjavur,2026-08-13 03:31:55,EMERGING_ZONE,HIGH,RESOLVED,Statistically significant pattern change observed in Thanjavur jurisdiction.,74
ALT-2026-00712,21,Kallakurichi,2025-02-16 23:23:17,RAPID_INCREASE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Kallakurichi jurisdiction.,94
ALT-2026-00713,36,Ranipet,2024-12-21 01:31:39,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,RESOLVED,Statistically significant pattern change observed in Ranipet jurisdiction.,65
ALT-2026-00714,4,Salem,2025-09-29 21:09:32,RAPID_INCREASE,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Salem jurisdiction.,69
ALT-2026-00715,35,Mayiladuthurai,2025-12-12 18:59:34,EMERGING_ZONE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Mayiladuthurai jurisdiction.,91
ALT-2026-00716,15,Tenkasi,2026-07-08 12:10:45,DATA_ANOMALY,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tenkasi jurisdiction.,68
ALT-2026-00717,37,Tirupathur,2026-03-26 14:16:06,EMERGING_ZONE,CRITICAL,RESOLVED,Statistically significant pattern change observed in Tirupathur jurisdiction.,73
ALT-2026-00718,25,Karur,2026-05-28 15:13:45,DATA_ANOMALY,ADVISORY,RESOLVED,Statistically significant pattern change observed in Karur jurisdiction.,88
ALT-2026-00719,21,Kallakurichi,2025-06-20 19:01:58,RAPID_INCREASE,HIGH,RESOLVED,Statistically significant pattern change observed in Kallakurichi jurisdiction.,96
ALT-2026-00720,2,Coimbatore,2025-04-12 01:30:45,NEW_SIGNAL,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Coimbatore jurisdiction.,71
ALT-2026-00721,21,Kallakurichi,2025-03-11 23:33:55,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,RESOLVED,Statistically significant pattern change observed in Kallakurichi jurisdiction.,74
ALT-2026-00722,30,Ramanathapuram,2025-04-02 22:53:21,EMERGING_ZONE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Ramanathapuram jurisdiction.,90
ALT-2026-00723,31,Virudhunagar,2025-07-14 02:44:07,CORRIDOR_SURGE,MEDIUM,RESOLVED,Statistically significant pattern change observed in Virudhunagar jurisdiction.,74
ALT-2026-00724,17,Chengalpattu,2026-04-01 20:20:10,HIGH_RISK_LOW_CONFIDENCE,HIGH,RESOLVED,Statistically significant pattern change observed in Chengalpattu jurisdiction.,92
ALT-2026-00725,10,Krishnagiri,2025-04-03 20:36:11,EMERGING_ZONE,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Krishnagiri jurisdiction.,96
ALT-2026-00726,30,Ramanathapuram,2024-11-27 22:03:55,RAPID_INCREASE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Ramanathapuram jurisdiction.,96
ALT-2026-00727,25,Karur,2026-04-25 23:09:16,NEW_SIGNAL,HIGH,RESOLVED,Statistically significant pattern change observed in Karur jurisdiction.,90
ALT-2026-00728,24,Nilgiris,2025-08-20 15:11:38,NEW_SIGNAL,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Nilgiris jurisdiction.,95
ALT-2026-00729,24,Nilgiris,2025-10-14 06:52:23,RAPID_INCREASE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Nilgiris jurisdiction.,96
ALT-2026-00730,28,Pudukkottai,2025-03-30 20:38:45,NEW_SIGNAL,ADVISORY,RESOLVED,Statistically significant pattern change observed in Pudukkottai jurisdiction.,68
ALT-2026-00731,23,Namakkal,2025-06-15 21:37:03,DATA_ANOMALY,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Namakkal jurisdiction.,95
ALT-2026-00732,10,Krishnagiri,2025-07-21 10:37:37,DATA_ANOMALY,ADVISORY,RESOLVED,Statistically significant pattern change observed in Krishnagiri jurisdiction.,79
ALT-2026-00733,18,Tiruvallur,2026-08-15 00:16:39,RAPID_INCREASE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tiruvallur jurisdiction.,94
